"type","external_gene_name","ensembl_gene_id"
"oligodendrocyte","ZKSCAN1","ENSG00000106261"
"oligodendrocyte","ZNF146","ENSG00000167635"
"oligodendrocyte","ZNF175","ENSG00000105497"
"oligodendrocyte","ZNF24","ENSG00000172466"
"oligodendrocyte","ZNF268","ENSG00000090612"
"oligodendrocyte","ZNF271P",NA
"oligodendrocyte","ZNF281","ENSG00000162702"
"oligodendrocyte","ZNF415","ENSG00000170954"
"oligodendrocyte","ZNF488","ENSG00000265763"
"oligodendrocyte","ZNF506","ENSG00000081665"
"oligodendrocyte","ZNF536","ENSG00000198597"
"oligodendrocyte","ZNF559","ENSG00000188321"
"oligodendrocyte","ZNF565","ENSG00000196357"
"oligodendrocyte","ZNF572","ENSG00000180938"
"oligodendrocyte","ZNF576","ENSG00000124444"
"oligodendrocyte","ZNF577","ENSG00000161551"
"oligodendrocyte","ZNF585B","ENSG00000245680"
"oligodendrocyte","ZNF607","ENSG00000198182"
"oligodendrocyte","ZNF652","ENSG00000198740"
"oligodendrocyte","ZNF664","ENSG00000179195"
"oligodendrocyte","ZNF682","ENSG00000197124"
"oligodendrocyte","ZNF708","ENSG00000182141"
"oligodendrocyte","ZNF728","ENSG00000269067"
"oligodendrocyte","ZNF738","ENSG00000172687"
"oligodendrocyte","ZNF826P",NA
"oligodendrocyte","ZNF841","ENSG00000197608"
"oligodendrocyte","ZNHIT6","ENSG00000117174"
"oligodendrocyte","ZSCAN12P1",NA
"oligodendrocyte","ZSCAN29","ENSG00000140265"
"oligodendrocyte","ZSWIM5P2",NA
"oligodendrocyte","ZZZ3","ENSG00000036549"
"synapse","ACOT8","ENSG00000101473"
"synapse","ABI1","ENSG00000136754"
"synapse","PDCD6IP","ENSG00000170248"
"synapse","CDH4","ENSG00000179242"
"synapse","PIGK","ENSG00000142892"
"synapse","RANBP9","ENSG00000010017"
"synapse","DNAJB6","ENSG00000105993"
"synapse","SAE1","ENSG00000142230"
"synapse","FARSB","ENSG00000116120"
"synapse","DNM1L","ENSG00000087470"
"synapse","SCAMP3","ENSG00000116521"
"synapse","DPP3","ENSG00000254986"
"synapse","CDH10","ENSG00000040731"
"synapse","ARPC4","ENSG00000241553"
"synapse","ARPC3","ENSG00000111229"
"synapse","ACTR3","ENSG00000115091"
"synapse","ACTR2","ENSG00000138071"
"synapse","ARPC2","ENSG00000163466"
"synapse","CDH13","ENSG00000140945"
"synapse","ACTR1B","ENSG00000115073"
"synapse","ACTR1A","ENSG00000138107"
"synapse","LRPPRC","ENSG00000138095"
"synapse","PDIA6","ENSG00000143870"
"synapse","TRAP1","ENSG00000126602"
"synapse","AKAP9","ENSG00000127914"
"synapse","ABI2","ENSG00000138443"
"synapse","FARP1","ENSG00000152767"
"synapse","WASF2","ENSG00000158195"
"synapse","SLC25A13","ENSG00000004864"
"synapse","CDK5","ENSG00000164885"
"synapse","FLOT1","ENSG00000137312"
"synapse","PSMD14","ENSG00000115233"
"synapse","STX6","ENSG00000135823"
"synapse","AP3S2","ENSG00000157823"
"synapse","GPHN","ENSG00000171723"
"synapse","STUB1","ENSG00000103266"
"synapse","DNAJA2","ENSG00000069345"
"synapse","BCKDK","ENSG00000103507"
"synapse","ADAR","ENSG00000160710"
"synapse","RTN3","ENSG00000133318"
"synapse","LANCL1","ENSG00000115365"
"synapse","AKR1A1","ENSG00000117448"
"synapse","CACNG3","ENSG00000006116"
"synapse","CACNG2","ENSG00000166862"
"synapse","TUBA1B","ENSG00000123416"
"synapse","TUBB3","ENSG00000258947"
"synapse","TUBB4",NA
"synapse","TUBB2C",NA
"synapse","CORO2B","ENSG00000103647"
"synapse","ATP8A1","ENSG00000124406"
"synapse","NDRG1","ENSG00000104419"
"synapse","GNB2L1",NA
"synapse","BASP1","ENSG00000176788"
"synapse","PRMT5","ENSG00000100462"
"synapse","CDIPT","ENSG00000103502"
"synapse","OLFM1","ENSG00000130558"
"synapse","PECI",NA
"synapse","BAIAP2","ENSG00000175866"
"synapse","ATP5H","ENSG00000167863"
"synapse","SEC23A","ENSG00000100934"
"synapse","CAP2","ENSG00000112186"
"synapse","CAP1","ENSG00000131236"
"synapse","VTI1B","ENSG00000100568"
"synapse","SYNCRIP","ENSG00000135316"
"synapse","VAT1","ENSG00000108828"
"synapse","DDX17","ENSG00000100201"
"synapse","IPO7","ENSG00000205339"
"synapse","NEBL","ENSG00000078114"
"synapse","DCTN2","ENSG00000175203"
"synapse","ARPC1A","ENSG00000241685"
"synapse","ARFGEF2","ENSG00000124198"
"synapse","RABAC1","ENSG00000105404"
"synapse","DPYSL4","ENSG00000151640"
"synapse","CCT7","ENSG00000135624"
"synapse","CCT4","ENSG00000115484"
"synapse","CCT2","ENSG00000166226"
"synapse","SORBS1","ENSG00000095637"
"synapse","AHSA1","ENSG00000100591"
"synapse","PAICS","ENSG00000128050"
"synapse","TRIM3","ENSG00000110171"
"synapse","ERLIN1","ENSG00000107566"
"synapse","ARID3B","ENSG00000179361"
"synapse","ATP5L","ENSG00000167283"
"synapse","EXOC5","ENSG00000070367"
"synapse","CAMKK2","ENSG00000110931"
"synapse","MTX2","ENSG00000128654"
"synapse","PMVK","ENSG00000163344"
"synapse","GNA13","ENSG00000120063"
"synapse","CSPG5","ENSG00000114646"
"synapse","GNB5","ENSG00000069966"
"synapse","CCT6B","ENSG00000132141"
"synapse","CCT8","ENSG00000156261"
"synapse","CFL1","ENSG00000172757"
"synapse","CFL2","ENSG00000165410"
"synapse","CHL1","ENSG00000134121"
"synapse","GIPC1","ENSG00000123159"
"synapse","AHCYL1","ENSG00000168710"
"synapse","POP4","ENSG00000105171"
"synapse","NCKAP1","ENSG00000061676"
"synapse","SEPT9","ENSG00000184640"
"synapse","GJB6","ENSG00000121742"
"synapse","HSPH1","ENSG00000120694"
"synapse","WASF3","ENSG00000132970"
"synapse","CPLX2","ENSG00000145920"
"synapse","ALDH1L1","ENSG00000144908"
"synapse","PDE10A","ENSG00000112541"
"synapse","PGRMC1",NA
"synapse","ME3","ENSG00000151376"
"synapse","RAB10","ENSG00000084733"
"synapse","DHRS4","ENSG00000157326"
"synapse","PNPLA6","ENSG00000032444"
"synapse","EHMT2","ENSG00000204371"
"synapse","EHD1","ENSG00000110047"
"synapse","AFG3L2","ENSG00000141385"
"synapse","AP3M2","ENSG00000070718"
"synapse","TOMM34","ENSG00000025772"
"synapse","STIP1","ENSG00000168439"
"synapse","CKAP4","ENSG00000136026"
"synapse","YWHAQ","ENSG00000134308"
"synapse","MAPRE2","ENSG00000166974"
"synapse","IMMT","ENSG00000132305"
"synapse","SF3B2","ENSG00000087365"
"synapse","SLC27A4","ENSG00000167114"
"synapse","KIF2C",NA
"synapse","SPINK5",NA
"synapse","RAB35","ENSG00000111737"
"synapse","CHAT",NA
"synapse","DSTN","ENSG00000125868"
"synapse","WWP1","ENSG00000123124"
"synapse","RAPGEF4","ENSG00000091428"
"synapse","TPPP","ENSG00000171368"
"synapse","DNAJB4","ENSG00000162616"
"synapse","CIT","ENSG00000122966"
"synapse","KIF3A","ENSG00000131437"
"synapse","ZWINT","ENSG00000122952"
"synapse","IL1RAPL1",NA
"synapse","CORO1A","ENSG00000102879"
"synapse","ERLIN2","ENSG00000147475"
"synapse","FAM107A","ENSG00000168309"
"synapse","STRAP","ENSG00000023734"
"synapse","LZTS1","ENSG00000061337"
"synapse","WDR6","ENSG00000178252"
"synapse","ABCB8","ENSG00000197150"
"synapse","WIF1","ENSG00000156076"
"synapse","PROSC","ENSG00000147471"
"synapse","AKAP2","ENSG00000241978"
"synapse","DUSP10","ENSG00000143507"
"synapse","RPL35","ENSG00000136942"
"synapse","PRAF2",NA
"synapse","PADI2","ENSG00000117115"
"synapse","PACSIN2","ENSG00000100266"
"synapse","DCTN3","ENSG00000137100"
"synapse","STX1B","ENSG00000099365"
"synapse","WDR89","ENSG00000140006"
"synapse","PLCD3","ENSG00000161714"
"synapse","VPS45","ENSG00000136631"
"synapse","PARK7","ENSG00000116288"
"synapse","PHB2","ENSG00000215021"
"synapse","ACOT7","ENSG00000097021"
"synapse","EXOC3","ENSG00000180104"
"synapse","GABARAPL2","ENSG00000034713"
"synapse","SYNPO","ENSG00000171992"
"synapse","TRIM9","ENSG00000100505"
"synapse","PALM2","ENSG00000243444"
"synapse","LMTK3","ENSG00000142235"
"synapse","GPRIN1","ENSG00000169258"
"synapse","FMNL2","ENSG00000157827"
"synapse","ELFN2","ENSG00000166897"
"synapse","TMEM132B","ENSG00000139364"
"synapse","GPRASP2",NA
"synapse","CCDC124","ENSG00000007080"
"synapse","CKB","ENSG00000166165"
"synapse","KCTD12","ENSG00000178695"
"synapse","TBCB","ENSG00000105254"
"synapse","RAB3C","ENSG00000152932"
"synapse","CKMT1B","ENSG00000237289"
"synapse","SNAP47","ENSG00000143740"
"synapse","AGAP2","ENSG00000135439"
"synapse","AGAP1","ENSG00000157985"
"synapse","AGAP3","ENSG00000133612"
"synapse","AP2M1","ENSG00000161203"
"synapse","AP1S1","ENSG00000106367"
"synapse","AP2S1","ENSG00000042753"
"synapse","AP3S1","ENSG00000177879"
"synapse","ADD1","ENSG00000087274"
"synapse","CLCN3","ENSG00000109572"
"synapse","COMTD1","ENSG00000165644"
"synapse","ADD2","ENSG00000075340"
"synapse","CLU","ENSG00000120885"
"synapse","SERPINA3","ENSG00000273259"
"synapse","SERPINA3","ENSG00000196136"
"synapse","ADD3","ENSG00000148700"
"synapse","TPP1","ENSG00000166340"
"synapse","CLTA","ENSG00000122705"
"synapse","CLTB","ENSG00000175416"
"synapse","CLTC","ENSG00000141367"
"synapse","FGD4","ENSG00000139132"
"synapse","TARSL2","ENSG00000185418"
"synapse","SPATA2L","ENSG00000158792"
"synapse","ALDH16A1","ENSG00000161618"
"synapse","IRGQ","ENSG00000167378"
"synapse","CNP","ENSG00000173786"
"synapse","CNTFR","ENSG00000122756"
"synapse","ATP6V1G3",NA
"synapse","CNTN1","ENSG00000018236"
"synapse","COL1A1","ENSG00000108821"
"synapse","OSCP1","ENSG00000116885"
"synapse","SYT2","ENSG00000143858"
"synapse","EDARADD",NA
"synapse","CHMP4B","ENSG00000101421"
"synapse","SGSM1","ENSG00000167037"
"synapse","KLRAQ1",NA
"synapse","DNAJC19","ENSG00000205981"
"synapse","COPA","ENSG00000122218"
"synapse","COX4I1","ENSG00000131143"
"synapse","COX5B","ENSG00000135940"
"synapse","ENPP6","ENSG00000164303"
"synapse","CCDC127","ENSG00000164366"
"synapse","COX6B1","ENSG00000126267"
"synapse","NUDCD2","ENSG00000170584"
"synapse","COX6C","ENSG00000164919"
"synapse","STXBP5","ENSG00000164506"
"synapse","CPT1A","ENSG00000110090"
"synapse","CPT2","ENSG00000157184"
"synapse","CRAT","ENSG00000095321"
"synapse","APOOL",NA
"synapse","CRIP2","ENSG00000182809"
"synapse","CRKL","ENSG00000099942"
"synapse","CRMP1","ENSG00000072832"
"synapse","HAPLN1","ENSG00000145681"
"synapse","ASB7","ENSG00000183475"
"synapse","MYL6B","ENSG00000196465"
"synapse","SLC32A1","ENSG00000101438"
"synapse","DYNLL2","ENSG00000264364"
"synapse","SIRPA","ENSG00000198053"
"synapse","CRYAB","ENSG00000109846"
"synapse","PARP1","ENSG00000143799"
"synapse","CRYM","ENSG00000103316"
"synapse","CRYZ","ENSG00000116791"
"synapse","MPP7","ENSG00000150054"
"synapse","CS","ENSG00000062485"
"synapse","VTI1A","ENSG00000151532"
"synapse","CSE1L","ENSG00000124207"
"synapse","CSNK1D","ENSG00000141551"
"synapse","CSNK1E","ENSG00000213923"
"synapse","TTC7B","ENSG00000165914"
"synapse","CSNK2A1","ENSG00000101266"
"synapse","FAM81A","ENSG00000157470"
"synapse","CSNK2A2","ENSG00000070770"
"synapse","CSNK2B","ENSG00000204435"
"synapse","VCAN","ENSG00000038427"
"synapse","NCAN","ENSG00000130287"
"synapse","CSRP1","ENSG00000159176"
"synapse","TOM1L2","ENSG00000175662"
"synapse","CST3","ENSG00000101439"
"synapse","WIPF2","ENSG00000171475"
"synapse","DIRAS1","ENSG00000176490"
"synapse","CTBP1","ENSG00000159692"
"synapse","EXOC8","ENSG00000116903"
"synapse","CTNNA1","ENSG00000044115"
"synapse","CTNNA2","ENSG00000066032"
"synapse","CTNNB1","ENSG00000168036"
"synapse","CTNND1","ENSG00000198561"
"synapse","CTNND2","ENSG00000169862"
"synapse","AIFM3","ENSG00000183773"
"synapse","FBXO41","ENSG00000163013"
"synapse","SEPT10","ENSG00000186522"
"synapse","GDF7","ENSG00000143869"
"synapse","GLIPR2","ENSG00000122694"
"synapse","CMC1",NA
"synapse","DAB2IP","ENSG00000136848"
"synapse","CYC1","ENSG00000179091"
"synapse","CYLD","ENSG00000083799"
"synapse","CYP1B1","ENSG00000138061"
"synapse","ADRBK1",NA
"synapse","TMEM65","ENSG00000164983"
"synapse","PRUNE2","ENSG00000106772"
"synapse","AARS","ENSG00000090861"
"synapse","AP2A1","ENSG00000196961"
"synapse","DAD1","ENSG00000129562"
"synapse","DGKB","ENSG00000136267"
"synapse","AP2A2","ENSG00000183020"
"synapse","DARS","ENSG00000115866"
"synapse","AP1B1","ENSG00000100280"
"synapse","DBC1",NA
"synapse","DBN1","ENSG00000113758"
"synapse","DBT","ENSG00000137992"
"synapse","AP2B1","ENSG00000006125"
"synapse","DCTN1","ENSG00000204843"
"synapse","AP1G1","ENSG00000166747"
"synapse","DCX",NA
"synapse","AKR1C1","ENSG00000187134"
"synapse","AKR1C2","ENSG00000151632"
"synapse","DDOST","ENSG00000244038"
"synapse","DDX1","ENSG00000079785"
"synapse","DDX3X",NA
"synapse","DDX5","ENSG00000108654"
"synapse","DDX6","ENSG00000110367"
"synapse","PRICKLE2","ENSG00000163637"
"synapse","DECR1","ENSG00000104325"
"synapse","DCLK2","ENSG00000170390"
"synapse","DES","ENSG00000175084"
"synapse","ANKRD24","ENSG00000089847"
"synapse","DLAT","ENSG00000150768"
"synapse","DLD","ENSG00000091140"
"synapse","DLG1","ENSG00000075711"
"synapse","DLG2","ENSG00000150672"
"synapse","DLG3",NA
"synapse","DLG4","ENSG00000132535"
"synapse","DLST","ENSG00000119689"
"synapse","DMD",NA
"synapse","DNM1","ENSG00000106976"
"synapse","DMWD","ENSG00000185800"
"synapse","AGER","ENSG00000204305"
"synapse","DYNC1H1","ENSG00000197102"
"synapse","AGL","ENSG00000162688"
"synapse","DYNC1I1","ENSG00000158560"
"synapse","DYNC1I2","ENSG00000077380"
"synapse","DYNC1LI2","ENSG00000135720"
"synapse","DNM2","ENSG00000079805"
"synapse","DOCK1","ENSG00000150760"
"synapse","DOCK2","ENSG00000134516"
"synapse","DOCK3","ENSG00000088538"
"synapse","DPP4","ENSG00000197635"
"synapse","DPP6","ENSG00000130226"
"synapse","DPYSL2","ENSG00000092964"
"synapse","DPYSL3","ENSG00000113657"
"synapse","DSG1",NA
"synapse","DSP","ENSG00000096696"
"synapse","DTNA","ENSG00000134769"
"synapse","DUSP3","ENSG00000108861"
"synapse","DUSP4","ENSG00000120875"
"synapse","AHCY","ENSG00000101444"
"synapse","EEF1A1","ENSG00000156508"
"synapse","EEF1A2","ENSG00000101210"
"synapse","PGAM5","ENSG00000247077"
"synapse","KRT24",NA
"synapse","EEF1B2","ENSG00000114942"
"synapse","EEF1D","ENSG00000104529"
"synapse","EEF1G","ENSG00000254772"
"synapse","EEF2","ENSG00000167658"
"synapse","EIF2S1","ENSG00000134001"
"synapse","EIF4A2","ENSG00000156976"
"synapse","EIF4B","ENSG00000063046"
"synapse","EIF4E","ENSG00000151247"
"synapse","EIF4G1","ENSG00000114867"
"synapse","EIF5A","ENSG00000132507"
"synapse","MARK2","ENSG00000072518"
"synapse","RAB12","ENSG00000206418"
"synapse","CTTN","ENSG00000085733"
"synapse","ENDOG","ENSG00000167136"
"synapse","ENO1","ENSG00000074800"
"synapse","ENO2","ENSG00000111674"
"synapse","ENO3",NA
"synapse","AK1","ENSG00000106992"
"synapse","EPB41","ENSG00000159023"
"synapse","EPB41L1","ENSG00000088367"
"synapse","EPB41L2","ENSG00000079819"
"synapse","EPB42",NA
"synapse","EPB49",NA
"synapse","STOM","ENSG00000148175"
"synapse","EPHA4","ENSG00000116106"
"synapse","EPRS","ENSG00000136628"
"synapse","EPS15","ENSG00000085832"
"synapse","AKT2","ENSG00000105221"
"synapse","ETFB","ENSG00000105379"
"synapse","ETFDH","ENSG00000171503"
"synapse","EXT2","ENSG00000151348"
"synapse","ALCAM","ENSG00000170017"
"synapse","ABCD1",NA
"synapse","F2RL1","ENSG00000164251"
"synapse","ALDH1A1","ENSG00000165092"
"synapse","FAAH","ENSG00000117480"
"synapse","ALDH2","ENSG00000111275"
"synapse","FABP3","ENSG00000121769"
"synapse","FABP5","ENSG00000164687"
"synapse","FABP7","ENSG00000164434"
"synapse","ACSL3","ENSG00000123983"
"synapse","ACSL4",NA
"synapse","PTK2B","ENSG00000120899"
"synapse","FAM123A",NA
"synapse","FARSA","ENSG00000179115"
"synapse","FASN","ENSG00000169710"
"synapse","CCNY","ENSG00000108100"
"synapse","FAM171A1","ENSG00000148468"
"synapse","PHACTR1","ENSG00000112137"
"synapse","FDPS","ENSG00000160752"
"synapse","ALDH3A2","ENSG00000072210"
"synapse","FES","ENSG00000182511"
"synapse","FGB",NA
"synapse","FGF2","ENSG00000138685"
"synapse","ALDOA","ENSG00000149925"
"synapse","FGG",NA
"synapse","FH","ENSG00000091483"
"synapse","MRAS","ENSG00000158186"
"synapse","FKBP1B","ENSG00000119782"
"synapse","COPG",NA
"synapse","HSPA4L","ENSG00000164070"
"synapse","DLGAP4","ENSG00000080845"
"synapse","RAB11FIP2","ENSG00000107560"
"synapse","PPM1E","ENSG00000175175"
"synapse","AAK1","ENSG00000115977"
"synapse","CPEB3","ENSG00000107864"
"synapse","LMTK2","ENSG00000164715"
"synapse","LPHN1",NA
"synapse","CNKSR2",NA
"synapse","NLGN1","ENSG00000169760"
"synapse","SEC31A","ENSG00000138674"
"synapse","PLEKHA6","ENSG00000143850"
"synapse","FKBP4","ENSG00000004478"
"synapse","WDR37","ENSG00000047056"
"synapse","ABLIM3","ENSG00000173210"
"synapse","RPH3A","ENSG00000089169"
"synapse","RUFY3","ENSG00000018189"
"synapse","EPN2","ENSG00000072134"
"synapse","DHX30","ENSG00000132153"
"synapse","SACM1L","ENSG00000211456"
"synapse","WDR47","ENSG00000085433"
"synapse","MAPRE1","ENSG00000101367"
"synapse","KIFAP3","ENSG00000075945"
"synapse","MAPRE3","ENSG00000084764"
"synapse","RAB3GAP1","ENSG00000115839"
"synapse","RAB18","ENSG00000099246"
"synapse","SIRT2","ENSG00000068903"
"synapse","SHANK2","ENSG00000162105"
"synapse","CCT5","ENSG00000150753"
"synapse","TRIM32","ENSG00000119401"
"synapse","EFR3B","ENSG00000084710"
"synapse","SV2C","ENSG00000122012"
"synapse","LIMCH1","ENSG00000064042"
"synapse","RIMS1","ENSG00000079841"
"synapse","ALDOC","ENSG00000109107"
"synapse","DAAM1","ENSG00000100592"
"synapse","RAB21","ENSG00000080371"
"synapse","STK38L","ENSG00000211455"
"synapse","UNC13A","ENSG00000130477"
"synapse","XPO7","ENSG00000130227"
"synapse","TNIK","ENSG00000154310"
"synapse","KIAA0090",NA
"synapse","CAND2","ENSG00000144712"
"synapse","HECW1","ENSG00000002746"
"synapse","MYCBP2","ENSG00000005810"
"synapse","ERC1","ENSG00000082805"
"synapse","ARHGAP26","ENSG00000145819"
"synapse","IQSEC2",NA
"synapse","NFASC","ENSG00000163531"
"synapse","CLASP2","ENSG00000163539"
"synapse","EPB41L3","ENSG00000082397"
"synapse","FLII","ENSG00000177731"
"synapse","NCDN","ENSG00000020129"
"synapse","SEPT6",NA
"synapse","FLNA",NA
"synapse","MAPK8IP3","ENSG00000138834"
"synapse","GGA3","ENSG00000125447"
"synapse","MPRIP","ENSG00000133030"
"synapse","EFR3A","ENSG00000132294"
"synapse","SEPT8","ENSG00000164402"
"synapse","FLNC","ENSG00000128591"
"synapse","RFTN1","ENSG00000131378"
"synapse","PHLDB1","ENSG00000019144"
"synapse","FLOT2","ENSG00000132589"
"synapse","CYFIP1","ENSG00000273749"
"synapse","ACSBG1","ENSG00000103740"
"synapse","ARHGEF9",NA
"synapse","EXOC6B","ENSG00000144036"
"synapse","PLCB1","ENSG00000182621"
"synapse","ARC","ENSG00000198576"
"synapse","ASTN2","ENSG00000148219"
"synapse","SCFD1","ENSG00000092108"
"synapse","EXOC7","ENSG00000182473"
"synapse","LPHN3",NA
"synapse","ACSL6","ENSG00000164398"
"synapse","FKBP15","ENSG00000119321"
"synapse","DMXL2","ENSG00000104093"
"synapse","DNAJC13","ENSG00000138246"
"synapse","TRIM2","ENSG00000109654"
"synapse","KIAA1033","ENSG00000136051"
"synapse","CLASP1","ENSG00000074054"
"synapse","WDR7","ENSG00000091157"
"synapse","SYNM","ENSG00000182253"
"synapse","VPS39","ENSG00000166887"
"synapse","SYNE1","ENSG00000131018"
"synapse","DOCK9","ENSG00000088387"
"synapse","KIAA1045",NA
"synapse","UBR4","ENSG00000127481"
"synapse","VPS8","ENSG00000156931"
"synapse","PSD3","ENSG00000156011"
"synapse","KIAA0776",NA
"synapse","PIP5K1C","ENSG00000186111"
"synapse","NOMO1","ENSG00000103512"
"synapse","TMED3","ENSG00000166557"
"synapse","GRIP1","ENSG00000155974"
"synapse","HARS2","ENSG00000112855"
"synapse","PES1","ENSG00000100029"
"synapse","MACF1","ENSG00000127603"
"synapse","DAAM2","ENSG00000146122"
"synapse","RIMBP2","ENSG00000060709"
"synapse","SCRIB","ENSG00000180900"
"synapse","RPL13A","ENSG00000142541"
"synapse","NNT","ENSG00000112992"
"synapse","SEC14L2","ENSG00000100003"
"synapse","SYNGR4",NA
"synapse","ARL2BP","ENSG00000102931"
"synapse","DDAH1","ENSG00000153904"
"synapse","CDC42EP4","ENSG00000179604"
"synapse","CORO1C","ENSG00000110880"
"synapse","PLD3","ENSG00000105223"
"synapse","STX12","ENSG00000117758"
"synapse","FKBP8","ENSG00000105701"
"synapse","APOL2","ENSG00000128335"
"synapse","MTCH1","ENSG00000137409"
"synapse","MTCH2","ENSG00000109919"
"synapse","ATP6V0D2",NA
"synapse","ATP6V1C2","ENSG00000143882"
"synapse","ALPL","ENSG00000162551"
"synapse","FTH1","ENSG00000167996"
"synapse","FUS","ENSG00000089280"
"synapse","HEPACAM2",NA
"synapse","DARC",NA
"synapse","FYN","ENSG00000010810"
"synapse","G6PD",NA
"synapse","GABBR1","ENSG00000204681"
"synapse","LRRC57","ENSG00000180979"
"synapse","GABRA1","ENSG00000022355"
"synapse","GABRA4","ENSG00000109158"
"synapse","GAD1","ENSG00000128683"
"synapse","NEGR1","ENSG00000172260"
"synapse","RAB3GAP2","ENSG00000118873"
"synapse","NGEF","ENSG00000066248"
"synapse","GAK","ENSG00000178950"
"synapse","SAMM50","ENSG00000100347"
"synapse","ATXN10","ENSG00000130638"
"synapse","PRDX5","ENSG00000126432"
"synapse","RPL36","ENSG00000130255"
"synapse","BRP44",NA
"synapse","MTHFD1L","ENSG00000120254"
"synapse","HSPA12A","ENSG00000165868"
"synapse","ASPM",NA
"synapse","PTPN23","ENSG00000076201"
"synapse","PNKD","ENSG00000127838"
"synapse","KANK2","ENSG00000197256"
"synapse","GAP43","ENSG00000172020"
"synapse","GAPDH","ENSG00000111640"
"synapse","DHRS7B","ENSG00000109016"
"synapse","HIGD1A","ENSG00000181061"
"synapse","CLIP3","ENSG00000105270"
"synapse","ODZ4",NA
"synapse","ZNF451","ENSG00000112200"
"synapse","SIPA1L1","ENSG00000197555"
"synapse","CNTNAP2","ENSG00000174469"
"synapse","DNM3","ENSG00000197959"
"synapse","RAB11FIP5","ENSG00000135631"
"synapse","ERC2","ENSG00000187672"
"synapse","APPL1","ENSG00000157500"
"synapse","DECR2","ENSG00000242612"
"synapse","GPSM1","ENSG00000160360"
"synapse","GAPVD1","ENSG00000165219"
"synapse","PHGDH","ENSG00000092621"
"synapse","B3GAT3","ENSG00000149541"
"synapse","FBXO2","ENSG00000116661"
"synapse","HIBCH","ENSG00000198130"
"synapse","SACS","ENSG00000151835"
"synapse","ARFGAP3","ENSG00000242247"
"synapse","AK5","ENSG00000154027"
"synapse","GBAS","ENSG00000146729"
"synapse","HSPB8","ENSG00000152137"
"synapse","RGS17","ENSG00000091844"
"synapse","GDI1",NA
"synapse","GDI2","ENSG00000057608"
"synapse","GFAP","ENSG00000131095"
"synapse","AMHR2",NA
"synapse","NBEA","ENSG00000172915"
"synapse","GJA1","ENSG00000152661"
"synapse","PABPC1","ENSG00000070756"
"synapse","CYFIP2","ENSG00000055163"
"synapse","NPTN","ENSG00000156642"
"synapse","SND1","ENSG00000197157"
"synapse","VPS41","ENSG00000006715"
"synapse","UQCRQ","ENSG00000164405"
"synapse","TRAPPC3","ENSG00000054116"
"synapse","AMPD2","ENSG00000116337"
"synapse","GK",NA
"synapse","CACYBP","ENSG00000116161"
"synapse","SNX5","ENSG00000089006"
"synapse","GLS2","ENSG00000135423"
"synapse","VPS4A","ENSG00000132612"
"synapse","AMPH","ENSG00000078053"
"synapse","GLG1","ENSG00000090863"
"synapse","STK39","ENSG00000198648"
"synapse","BIN1","ENSG00000136717"
"synapse","GLS","ENSG00000115419"
"synapse","PCLO","ENSG00000186472"
